layer,comparison,x,y,color,label
bar,Sotorasib 1 µM,5,,Sotorasib,
bar,Sotorasib 1 µM,-15,,Sotorasib,
bar,RMC 30 nM,1850,,RMC-7977,
bar,RMC 30 nM,-1572,,RMC-7977,
bar,LNP negative control,770,,Negative control,
bar,LNP negative control,-138,,Negative control,
bar,LNP positive control,2079,,Positive control,
bar,LNP positive control,-4087,,Positive control,
bar,Sensor high,2,,Circuit,
bar,Sensor high,-13,,Circuit,
bar,Sensor high + Casp3,168,,Circuit,
bar,Sensor high + Casp3,-87,,Circuit,
point,Sensor High,-0.0302571408182143,0.011183694553195919,Not significant,
point,Sensor High,-0.0242844855064236,0.011183694553195919,Not significant,
point,Sensor High,-0.060007689672283,0.011183694553195919,Not significant,
point,Sensor High,-0.0265357524839523,0.011183694553195919,Not significant,
point,Sensor High,-0.104854948783298,0.011183694553195919,Not significant,
point,Sensor High,-0.071456851858988,0.011183694553195919,Not significant,
point,Sensor High,0.0263003928779115,0.011183694553195919,Not significant,
point,Sensor High,-0.0752303986028327,0.011183694553195919,Not significant,
point,Sensor High,-0.158292373530701,0.011183694553195919,Not significant,
point,Sensor High,-0.0279900948190353,0.011183694553195919,Not significant,
point,Sensor High,0.0262851723907503,0.011183694553195919,Not significant,
point,Sensor High,0.0387815682408565,0.011183694553195919,Not significant,
point,Sensor High,-0.0490529499696974,0.011183694553195919,Not significant,
point,Sensor High,-0.0245864471587146,0.011183694553195919,Not significant,
point,Sensor High,0.0227521619063468,0.011183694553195919,Not significant,
point,Sensor High,0.0320779418598757,0.011183694553195919,Not significant,
point,Sensor High,0.0303390283961168,0.011183694553195919,Not significant,
point,Sensor High,0.0348000937525317,0.011183694553195919,Not significant,
point,Sensor High,-0.0873145991310816,0.011183694553195919,Not significant,
point,Sensor High,-0.120358488872474,0.011183694553195919,Not significant,
point,Sensor High,-0.0517275957327299,0.011183694553195919,Not significant,
point,Sensor High,-0.0288263880307092,0.011183694553195919,Not significant,
point,Sensor High,0.0459746817108558,0.011141833301886785,Not significant,
point,Sensor High,-0.0735924462262344,0.011141833301886785,Not significant,
point,Sensor High,-0.0242324501238181,0.011141833301886785,Not significant,
point,Sensor High,0.0352614962328731,0.011141833301886785,Not significant,
point,Sensor High,0.0358256056805361,0.011141833301886785,Not significant,
point,Sensor High,0.0755155631298289,0.011141833301886785,Not significant,
point,Sensor High,0.09935507712102,0.011141833301886785,Not significant,
point,Sensor High,-0.0310365569918322,0.011141833301886785,Not significant,
point,Sensor High,0.0284387093436826,0.011141833301886785,Not significant,
point,Sensor High,-0.0402553065126995,0.011141833301886785,Not significant,
point,Sensor High,-0.0410577901273426,0.011141833301886785,Not significant,
point,Sensor High,-0.0312260659461129,0.011141833301886785,Not significant,
point,Sensor High,-0.0402264018416167,0.011141833301886785,Not significant,
point,Sensor High,0.074353276466931,0.011141833301886785,Not significant,
point,Sensor High,-0.035637066723419,0.011141833301886785,Not significant,
point,Sensor High,-0.0667591683039283,0.011141833301886785,Not significant,
point,Sensor High,0.0805354707841664,0.011141833301886785,Not significant,
point,Sensor High,-0.0375860547742047,0.011141833301886785,Not significant,
point,Sensor High,-0.0255589489850302,0.011141833301886785,Not significant,
point,Sensor High,-0.0269893112910102,0.011133157504025758,Not significant,
point,Sensor High,-0.0290961015046263,0.011133157504025758,Not significant,
point,Sensor High,-0.0228467296300698,0.011133157504025758,Not significant,
point,Sensor High,-0.0371189160442763,0.011111181696691777,Not significant,
point,Sensor High,-0.0459213284064089,0.011111181696691777,Not significant,
point,Sensor High,0.0288870642475272,0.011111181696691777,Not significant,
point,Sensor High,0.0271034648510546,0.011050761771114996,Not significant,
point,Sensor High,0.0202832087115538,0.011050761771114996,Not significant,
point,Sensor High,0.0260749459881393,0.011050761771114996,Not significant,
point,Sensor High,0.0327835706353691,0.011050761771114996,Not significant,
point,Sensor High,0.0268582883795153,0.011050761771114996,Not significant,
point,Sensor High,-0.0809624294817775,0.011050761771114996,Not significant,
point,Sensor High,-0.0366608515250618,0.011050761771114996,Not significant,
point,Sensor High,0.0992443892359593,0.011050761771114996,Not significant,
point,Sensor High,0.03712676147569,0.011050761771114996,Not significant,
point,Sensor High,-0.0496003093049711,0.011050761771114996,Not significant,
point,Sensor High,-0.0252472562434342,0.011050761771114996,Not significant,
point,Sensor High,-0.138089435513383,0.011050761771114996,Not significant,
point,Sensor High,0.0650726605515386,0.011050761771114996,Not significant,
point,Sensor High,0.194583803909374,0.011050761771114996,Not significant,
point,Sensor High,0.0529990053280165,0.011050761771114996,Not significant,
point,Sensor High,0.0223628930642207,0.011050761771114996,Not significant,
point,Sensor High,-0.132750381558629,0.011050761771114996,Not significant,
point,Sensor High,0.0954638762398722,0.011050761771114996,Not significant,
point,Sensor High,0.0359096425308739,0.011050761771114996,Not significant,
point,Sensor High,-0.0658166267334757,0.011050761771114996,Not significant,
point,Sensor High,0.0238978858070249,0.011050761771114996,Not significant,
point,Sensor High,-0.0283070760588926,0.011050761771114996,Not significant,
point,Sensor High,-0.0321416035623564,0.011050761771114996,Not significant,
point,Sensor High,0.0221645722131777,0.011050761771114996,Not significant,
point,Sensor High,0.0247388832580708,0.011050761771114996,Not significant,
point,Sensor High,0.0333057709833099,0.011050761771114996,Not significant,
point,Sensor High,0.0817675867757586,0.011050761771114996,Not significant,
point,Sensor High,0.0399599587333932,0.011050761771114996,Not significant,
point,Sensor High,-0.0379055035681808,0.011050761771114996,Not significant,
point,Sensor High,0.0451171254535567,0.011050761771114996,Not significant,
point,Sensor High,0.043527106231779,0.011050761771114996,Not significant,
point,Sensor High,-0.025277076508001,0.011050761771114996,Not significant,
point,Sensor High,0.0602525912464897,0.011050761771114996,Not significant,
point,Sensor High,-0.0888218552929678,0.011050761771114996,Not significant,
point,Sensor High,-0.041401413322292,0.011050761771114996,Not significant,
point,Sensor High,0.183747093992642,0.011050761771114996,Not significant,
point,Sensor High,-0.0475170429930254,0.011050761771114996,Not significant,
point,Sensor High,0.0397880379055815,0.011050761771114996,Not significant,
point,Sensor High,0.0539845790621975,0.011050761771114996,Not significant,
point,Sensor High,0.0632981543806931,0.011050761771114996,Not significant,
point,Sensor High,-0.0261913324039851,0.011050761771114996,Not significant,
point,Sensor High,-0.0468917829417102,0.011050761771114996,Not significant,
point,Sensor High,-0.0685692736863716,0.011050761771114996,Not significant,
point,Sensor High,0.0274720386252538,0.011050761771114996,Not significant,
point,Sensor High,-0.0451592506678914,0.011050761771114996,Not significant,
point,Sensor High,0.13680739418329,0.011050761771114996,Not significant,
point,Sensor High,-0.0490151508197299,0.011050761771114996,Not significant,
point,Sensor High,0.0498105355825922,0.011050761771114996,Not significant,
point,Sensor High,-0.0290310536009264,0.011050761771114996,Not significant,
point,Sensor High,-0.0380800095219942,0.011050761771114996,Not significant,
point,Sensor High,0.121907897055281,0.011050761771114996,Not significant,
point,Sensor High,-0.0265302312668194,0.011050761771114996,Not significant,
point,Sensor High,-0.0378061631832157,0.011050761771114996,Not significant,
point,Sensor High,0.0294864631110389,0.011050761771114996,Not significant,
point,Sensor High,0.0787220814837107,0.011050761771114996,Not significant,
point,Sensor High,0.0336984025005218,0.011050761771114996,Not significant,
point,Sensor High,0.0272908249705752,0.011050761771114996,Not significant,
point,Sensor High,-0.0321912192985425,0.011050761771114996,Not significant,
point,Sensor High,0.0409477541997999,0.011050761771114996,Not significant,
point,Sensor High,-0.0263322143213391,0.011050761771114996,Not significant,
point,Sensor High,0.0386384241792492,0.011050761771114996,Not significant,
point,Sensor High,0.0516953896807446,0.011050761771114996,Not significant,
point,Sensor High,-0.0308213534099243,0.011050761771114996,Not significant,
point,Sensor High,-0.0470495888255692,0.011050761771114996,Not significant,
point,Sensor High,0.0263817595921112,0.011050761771114996,Not significant,
point,Sensor High,0.0499724551105126,0.011050761771114996,Not significant,
point,Sensor High,0.0276191783284275,0.011050761771114996,Not significant,
point,Sensor High,-0.0345145196549764,0.011050761771114996,Not significant,
point,Sensor High,-0.0730828160992717,0.011050761771114996,Not significant,
point,Sensor High,0.0283562812379283,0.011050761771114996,Not significant,
point,Sensor High,-0.0276789843716326,0.011050761771114996,Not significant,
point,Sensor High,0.0273323142595806,0.011050761771114996,Not significant,
point,Sensor High,0.026690414003256,0.011050761771114996,Not significant,
point,Sensor High,-0.0302799277295501,0.011050761771114996,Not significant,
point,Sensor High,-0.0256426279297664,0.011050761771114996,Not significant,
point,Sensor High,-0.0312031232384893,0.011050761771114996,Not significant,
point,Sensor High,-0.021443463471276,0.011050761771114996,Not significant,
point,Sensor High,0.0572803983258094,0.011050761771114996,Not significant,
point,Sensor High,-0.0321613569126922,0.011050761771114996,Not significant,
point,Sensor High,-0.0315885707085747,0.011050761771114996,Not significant,
point,Sensor High,-0.0303289685374429,0.011050761771114996,Not significant,
point,Sensor High,-0.0380917564249372,0.011050761771114996,Not significant,
point,Sensor High,-0.072391725695752,0.011050761771114996,Not significant,
point,Sensor High,-0.049396093179621,0.011050761771114996,Not significant,
point,Sensor High,-0.0367297503788748,0.011050761771114996,Not significant,
point,Sensor High,-0.0212241773463135,0.011050761771114996,Not significant,
point,Sensor High,-0.0274276951223102,0.011050761771114996,Not significant,
point,Sensor High,-0.0441305278590379,0.011050761771114996,Not significant,
point,Sensor High,-0.0275379327280675,0.011041304423807175,Not significant,
point,Sensor High,0.0277026094184529,0.011041304423807175,Not significant,
point,Sensor High,-0.0429405869995507,0.011041304423807175,Not significant,
point,Sensor High,0.0392286901249008,0.011041304423807175,Not significant,
point,Sensor High,0.0254926637043152,0.011041304423807175,Not significant,
point,Sensor High,0.0236345161008528,0.011041304423807175,Not significant,
point,Sensor High,0.0280312092348295,0.011041304423807175,Not significant,
point,Sensor High,-0.033314332983726803,0.011041304423807175,Not significant,
point,Sensor High,0.023433007996822,0.011041304423807175,Not significant,
point,Sensor High,0.0300323179723829,0.011041304423807175,Not significant,
point,Sensor High,0.0583945097015823,0.011041304423807175,Not significant,
point,Sensor High,-0.0350278104307144,0.011041304423807175,Not significant,
point,Sensor High,-0.1587744606874,0.011041304423807175,Not significant,
point,Sensor High,-0.109400672059594,0.011041304423807175,Not significant,
point,Sensor High,-0.0320204868557915,0.01097688854971725,Not significant,
point,Sensor High,-0.0245665007202138,0.01097688854971725,Not significant,
point,Sensor High,-0.0366154494153791,0.010921289327201865,Not significant,
point,Sensor High,-0.0293642279393606,0.010921289327201865,Not significant,
point,Sensor High,-0.0292954346658672,0.010921289327201865,Not significant,
point,Sensor High,0.0345214816778963,0.010921289327201865,Not significant,
point,Sensor High,-0.0262819482687018,0.010921289327201865,Not significant,
point,Sensor High,0.0301757334282938,0.010921289327201865,Not significant,
point,Sensor High,0.0246744863274566,0.010921289327201865,Not significant,
point,Sensor High,-0.029395528685046,0.010921289327201865,Not significant,
point,Sensor High,0.0319321116881467,0.010921289327201865,Not significant,
point,Sensor High,0.0469445882327049,0.010921289327201865,Not significant,
point,Sensor High,-0.157992661384957,0.010921289327201865,Not significant,
point,Sensor High,-0.0341070743754408,0.010921289327201865,Not significant,
point,Sensor High,-0.0273680819130871,0.010921289327201865,Not significant,
point,Sensor High,-0.0767699597159522,0.010921289327201865,Not significant,
point,Sensor High,-0.0307481608408368,0.010921289327201865,Not significant,
point,Sensor High,-0.042248242117057,0.010921289327201865,Not significant,
point,Sensor High,-0.0672397416828524,0.010921289327201865,Not significant,
point,Sensor High,0.029381243618052,0.010921289327201865,Not significant,
point,Sensor High,0.0998162829056538,0.010921289327201865,Not significant,
point,Sensor High,-0.0355849702920613,0.010921289327201865,Not significant,
point,Sensor High,0.0582685535879752,0.010921289327201865,Not significant,
point,Sensor High,0.0376768678380257,0.010921289327201865,Not significant,
point,Sensor High,0.0263885833961701,0.010921289327201865,Not significant,
point,Sensor High,0.0250856808875057,0.010921289327201865,Not significant,
point,Sensor High,-0.0268995462316373,0.010921289327201865,Not significant,
point,Sensor High,-0.036301112052827,0.010921289327201865,Not significant,
point,Sensor High,-0.0304291483952411,0.010921289327201865,Not significant,
point,Sensor High,0.0361238790693647,0.010921289327201865,Not significant,
point,Sensor High,-0.0233963595110749,0.010921289327201865,Not significant,
point,Sensor High,-0.030718250439434,0.010921289327201865,Not significant,
point,Sensor High,-0.0389740302105164,0.010921289327201865,Not significant,
point,Sensor High,-0.131020125361875,0.010921289327201865,Not significant,
point,Sensor High,0.0994651997758638,0.010921289327201865,Not significant,
point,Sensor High,-0.0244603719630987,0.010921289327201865,Not significant,
point,Sensor High,0.0218924735887973,0.010921289327201865,Not significant,
point,Sensor High,-0.0679684149506154,0.010921289327201865,Not significant,
point,Sensor High,0.0470516417240303,0.010921289327201865,Not significant,
point,Sensor High,0.0425477926137131,0.010921289327201865,Not significant,
point,Sensor High,-0.288717566965729,0.010921289327201865,Not significant,
point,Sensor High,-0.032727540042281,0.010921289327201865,Not significant,
point,Sensor High,0.0188047992221549,0.010921289327201865,Not significant,
point,Sensor High,0.0284609113421855,0.010921289327201865,Not significant,
point,Sensor High,0.107510338768334,0.010921289327201865,Not significant,
point,Sensor High,0.042496493172033,0.010921289327201865,Not significant,
point,Sensor High,-0.099994073162839,0.010921289327201865,Not significant,
point,Sensor High,-0.023939778116251,0.010921289327201865,Not significant,
point,Sensor High,-0.026603790303286,0.010921289327201865,Not significant,
point,Sensor High,-0.0311212985086678,0.010921289327201865,Not significant,
point,Sensor High,0.141729399499584,0.010921289327201865,Not significant,
point,Sensor High,0.0247384343314195,0.010921289327201865,Not significant,
point,Sensor High,-0.043282568700675,0.010921289327201865,Not significant,
point,Sensor High,-0.0253989759183271,0.010921289327201865,Not significant,
point,Sensor High,0.0806241897788966,0.010921289327201865,Not significant,
point,Sensor High,-0.138491843753845,0.010921289327201865,Not significant,
point,Sensor High,0.0201569742314929,0.010921289327201865,Not significant,
point,Sensor High,-0.0384805294046614,0.010921289327201865,Not significant,
point,Sensor High,0.0995781818910973,0.010921289327201865,Not significant,
point,Sensor High,-0.0274270563743777,0.010921289327201865,Not significant,
point,Sensor High,-0.0758756039276034,0.010921289327201865,Not significant,
point,Sensor High,-0.0880056389550134,0.010921289327201865,Not significant,
point,Sensor High,0.023325102763936,0.010921289327201865,Not significant,
point,Sensor High,-0.0447004209302324,0.010921289327201865,Not significant,
point,Sensor High,-0.0447004209302324,0.010921289327201865,Not significant,
point,Sensor High,-0.0314322499198449,0.010921289327201865,Not significant,
point,Sensor High,-0.018314793949702,0.010921289327201865,Not significant,
point,Sensor High,0.0298701500937562,0.010921289327201865,Not significant,
point,Sensor High,0.100237070180947,0.010921289327201865,Not significant,
point,Sensor High,-0.0816985139268792,0.010921289327201865,Not significant,
point,Sensor High,-0.0229508585558313,0.010921289327201865,Not significant,
point,Sensor High,-0.0320214296089915,0.010921289327201865,Not significant,
point,Sensor High,-0.0334422554642976,0.010921289327201865,Not significant,
point,Sensor High,0.174460076824818,0.010921289327201865,Not significant,
point,Sensor High,-0.039521701278563,0.010921289327201865,Not significant,
point,Sensor High,0.099360719077658,0.010921289327201865,Not significant,
point,Sensor High,0.134811973342142,0.010921289327201865,Not significant,
point,Sensor High,-0.0347913257417578,0.010921289327201865,Not significant,
point,Sensor High,-0.29801148331305,0.010921289327201865,Not significant,
point,Sensor High,-0.0296273752114311,0.010921289327201865,Not significant,
point,Sensor High,-0.0296273752114311,0.010921289327201865,Not significant,
point,Sensor High,-0.0339619178254727,0.010921289327201865,Not significant,
point,Sensor High,0.0533595822090065,0.010921289327201865,Not significant,
point,Sensor High,-0.0312991019879727,0.010921289327201865,Not significant,
point,Sensor High,0.0997947764836569,0.010921289327201865,Not significant,
point,Sensor High,0.0380850071350467,0.010921289327201865,Not significant,
point,Sensor High,-0.0382403552728688,0.010921289327201865,Not significant,
point,Sensor High,-0.0645276773273671,0.010921289327201865,Not significant,
point,Sensor High,-0.0246430511607133,0.010921289327201865,Not significant,
point,Sensor High,0.0336586960231076,0.010921289327201865,Not significant,
point,Sensor High,0.0349816915924902,0.010921289327201865,Not significant,
point,Sensor High,-0.0255591688746041,0.010921289327201865,Not significant,
point,Sensor High,-0.0525337768091415,0.010921289327201865,Not significant,
point,Sensor High,-0.0336700983804622,0.010921289327201865,Not significant,
point,Sensor High,0.032538227227078,0.010917829471514925,Not significant,
point,Sensor High,-0.0359968598869247,0.010917829471514925,Not significant,
point,Sensor High,0.023930948455593,0.010917829471514925,Not significant,
point,Sensor High,0.0537564067162457,0.010880982272859498,Not significant,
point,Sensor High,-0.0263643134293396,0.010880982272859498,Not significant,
point,Sensor High,-0.0265044229628092,0.010880982272859498,Not significant,
point,Sensor High,-0.0212179246498186,0.010818842329311639,Not significant,
point,Sensor High,-0.0263332080199506,0.010818842329311639,Not significant,
point,Sensor High,-0.0546481169893005,0.010818842329311639,Not significant,
point,Sensor High,-0.0257612095510806,0.010818842329311639,Not significant,
point,Sensor High,-0.0214508279845878,0.010818842329311639,Not significant,
point,Sensor High,-0.031130801885498,0.010818842329311639,Not significant,
point,Sensor High,0.101759895518864,0.010804544364962775,Not significant,
point,Sensor High,-0.0260902702424524,0.010753719740296227,Not significant,
point,Sensor High,0.0437881441063628,0.010753719740296227,Not significant,
point,Sensor High,-0.0710799529995119,0.010730871388748366,Not significant,
point,Sensor High,0.048237033918309,0.010730871388748366,Not significant,
point,Sensor High,0.0240114335476371,0.010730871388748366,Not significant,
point,Sensor High,-0.030076794536781,0.010730871388748366,Not significant,
point,Sensor High,0.0407226821282143,0.010730871388748366,Not significant,
point,Sensor High,0.0421425367505852,0.010730871388748366,Not significant,
point,Sensor High,0.0287819255699524,0.01070905360360962,Not significant,
point,Sensor High,0.0994119643290939,0.01070905360360962,Not significant,
point,Sensor High,0.042283072651513,0.01070905360360962,Not significant,
point,Sensor High,0.0287310848943852,0.01070905360360962,Not significant,
point,Sensor High,-0.0832865616135079,0.01070905360360962,Not significant,
point,Sensor High,-0.023236820012747,0.01070905360360962,Not significant,
point,Sensor High,0.0287601263187639,0.01070905360360962,Not significant,
point,Sensor High,0.0484328863400198,0.010698760147041908,Not significant,
point,Sensor High,0.0277488563795013,0.010634179953309803,Not significant,
point,Sensor High,0.0332370965369504,0.010634179953309803,Not significant,
point,Sensor High,0.0396203663264758,0.010634179953309803,Not significant,
point,Sensor High,-0.0886576408615039,0.010634179953309803,Not significant,
point,Sensor High,0.13149051943418,0.010634179953309803,Not significant,
point,Sensor High,-0.0310368767100963,0.010634179953309803,Not significant,
point,Sensor High,-0.0301801733863106,0.010602275061748647,Not significant,
point,Sensor High,-0.0624781166492531,0.010602275061748647,Not significant,
point,Sensor High,-0.0432579758510921,0.010602275061748647,Not significant,
point,Sensor High,0.0223433192920677,0.010602275061748647,Not significant,
point,Sensor High,0.0228977095931944,0.010602275061748647,Not significant,
point,Sensor High,0.0265161292171914,0.010602275061748647,Not significant,
point,Sensor High,0.0300648531749089,0.010602275061748647,Not significant,
point,Sensor High,0.0304442924480975,0.010602275061748647,Not significant,
point,Sensor High,-0.0759473390487496,0.010602275061748647,Not significant,
point,Sensor High,0.0237171761916506,0.010596666710548371,Not significant,
point,Sensor High,-0.0243632312653417,0.010390892837716978,Not significant,
point,Sensor High,-0.0759473390487496,0.010390892837716978,Not significant,
point,Sensor High,0.0335521312233162,0.010390892837716978,Not significant,
point,Sensor High,0.0243251672019663,0.010390892837716978,Not significant,
point,Sensor High,0.0191931106922031,0.010390892837716978,Not significant,
point,Sensor High,-0.11947894405973,0.010390892837716978,Not significant,
point,Sensor High,-0.154308494388119,0.010390892837716978,Not significant,
point,Sensor High,-0.0880748323680681,0.010390892837716978,Not significant,
point,Sensor High,0.0376004781537509,0.010390892837716978,Not significant,
point,Sensor High,0.0993905995150089,0.010390892837716978,Not significant,
point,Sensor High,0.0198847742853666,0.010390892837716978,Not significant,
point,Sensor High,0.0311782328520029,0.010390892837716978,Not significant,
point,Sensor High,-0.0997888779801254,0.010390892837716978,Not significant,
point,Sensor High,0.024378691197704,0.010390892837716978,Not significant,
point,Sensor High,0.030540369832431,0.010389518840476458,Not significant,
point,Sensor High,-0.0456406304789643,0.010389518840476458,Not significant,
point,Sensor High,-0.0378156127136986,0.010389518840476458,Not significant,
point,Sensor High,0.0412546516781475,0.010389518840476458,Not significant,
point,Sensor High,0.0671672359197862,0.010389518840476458,Not significant,
point,Sensor High,-0.0441824424453786,0.010339452291966878,Not significant,
point,Sensor High,-0.0298648481059531,0.010339452291966878,Not significant,
point,Sensor High,-0.0215506417130888,0.010299822783853087,Not significant,
point,Sensor High,0.0613376693676543,0.010243080522353912,Not significant,
point,Sensor High,-0.0917934874114329,0.010243080522353912,Not significant,
point,Sensor High,0.0575967003710994,0.010121485118101965,Not significant,
point,Sensor High,0.0293128173475531,0.010121485118101965,Not significant,
point,Sensor High,0.0254936032162011,0.010115620512492544,Not significant,
point,Sensor High,0.0193459873175424,0.010061157681156351,Not significant,
point,Sensor High,0.0280971417866955,0.010061157681156351,Not significant,
point,Sensor High,0.139077803976965,0.010061157681156351,Not significant,
point,Sensor High,0.0629738905493087,0.010061157681156351,Not significant,
point,Sensor High,-0.0207715443284799,0.010061157681156351,Not significant,
point,Sensor High,0.0265775259559909,0.010061157681156351,Not significant,
point,Sensor High,-0.174840842817544,0.010061157681156351,Not significant,
point,Sensor High,-0.0260324298595248,0.010061157681156351,Not significant,
point,Sensor High,-0.0222356846610459,0.010061157681156351,Not significant,
point,Sensor High,-0.0290992295293589,0.010061157681156351,Not significant,
point,Sensor High,-0.0231672541986422,0.010061157681156351,Not significant,
point,Sensor High,0.09963635243283,0.010061157681156351,Not significant,
point,Sensor High,-0.0675259137867082,0.010047568274179458,Not significant,
point,Sensor High,0.0467565508393993,0.010017094944527166,Not significant,
point,Sensor High,0.026428983040091,0.010017094944527166,Not significant,
point,Sensor High,-0.0610861682523342,0.010017094944527166,Not significant,
point,Sensor High,0.0461319175231006,0.010017094944527166,Not significant,
point,Sensor High,0.0244813305573242,0.010017094944527166,Not significant,
point,Sensor High,0.0315060988697622,0.010017094944527166,Not significant,
point,Sensor High,-0.0443352675565649,0.010017094944527166,Not significant,
point,Sensor High,-0.0878941979625798,0.010017094944527166,Not significant,
point,Sensor High,-0.0366664240450394,0.010017094944527166,Not significant,
point,Sensor High,-0.156734705759892,0.010017094944527166,Not significant,
point,Sensor High,-0.0302672202405341,0.010017094944527166,Not significant,
point,Sensor High,-0.0991561119912402,0.010017094944527166,Not significant,
point,Sensor High,-0.0328934536089167,0.010017094944527166,Not significant,
point,Sensor High,0.0358525083358949,0.010017094944527166,Not significant,
point,Sensor High,0.0277949944532407,0.010017094944527166,Not significant,
point,Sensor High,-0.0899363791161202,0.010017094944527166,Not significant,
point,Sensor High,0.0248649995188095,0.010017094944527166,Not significant,
point,Sensor High,-0.0384714836782777,0.010017094944527166,Not significant,
point,Sensor High,0.0269346261753923,0.010017094944527166,Not significant,
point,Sensor High,0.0254182070016196,0.010017094944527166,Not significant,
point,Sensor High,0.0230545987419835,0.010017094944527166,Not significant,
point,Sensor High,-0.0259413024375513,0.010017094944527166,Not significant,
point,Sensor High,-0.101054944839552,0.010017094944527166,Not significant,
point,Sensor High,-0.0225435294824309,0.010017094944527166,Not significant,
point,Sensor High,-0.0336842796049956,0.010017094944527166,Not significant,
point,Sensor High,-0.250109673367376,0.010017094944527166,Not significant,
point,Sensor High,-0.059027374123148,0.010017094944527166,Not significant,
point,Sensor High,-0.0225299222514348,0.010017094944527166,Not significant,
point,Sensor High,0.0241162961000303,0.010017094944527166,Not significant,
point,Sensor High,-0.0868372288181144,0.010017094944527166,Not significant,
point,Sensor High,0.097100620424434,0.010017094944527166,Not significant,
point,Sensor High,-0.043665987777697,0.010017094944527166,Not significant,
point,Sensor High,0.0270669303103489,0.010017094944527166,Not significant,
point,Sensor High,0.0266824029120199,0.010017094944527166,Not significant,
point,Sensor High,-0.0595013809631276,0.010017094944527166,Not significant,
point,Sensor High,-0.0338273284715896,0.010017094944527166,Not significant,
point,Sensor High,0.0518787532541639,0.010017094944527166,Not significant,
point,Sensor High,-0.0242183718499114,0.010017094944527166,Not significant,
point,Sensor High,-0.0345176507785142,0.010017094944527166,Not significant,
point,Sensor High,-0.0815918878476428,0.010017094944527166,Not significant,
point,Sensor High,0.0585115496909081,0.010017094944527166,Not significant,
point,Sensor High,-0.0250790136896402,0.010017094944527166,Not significant,
point,Sensor High,-0.0347276635490452,0.010017094944527166,Not significant,
point,Sensor High,-0.0594444963869735,0.010017094944527166,Not significant,
point,Sensor High,0.0287379926724489,0.010017094944527166,Not significant,
point,Sensor High,0.0277340571375282,0.010017094944527166,Not significant,
point,Sensor High,0.0253215134431763,0.010017094944527166,Not significant,
point,Sensor High,0.0571744962928144,0.010017094944527166,Not significant,
point,Sensor High,-0.144452583539529,0.010017094944527166,Not significant,
point,Sensor High,0.0421957333484075,0.010017094944527166,Not significant,
point,Sensor High,-0.0211577445229418,0.010017094944527166,Not significant,
point,Sensor High,-0.0234251239149079,0.010017094944527166,Not significant,
point,Sensor High,0.0266245699015478,0.010017094944527166,Not significant,
point,Sensor High,0.0261775134053147,0.010017094944527166,Not significant,
point,Sensor High,-0.0843448764641579,0.010017094944527166,Not significant,
point,Sensor High,0.0606665764354158,0.010017094944527166,Not significant,
point,Sensor High,0.0351058445119592,0.010017094944527166,Not significant,
point,Sensor High,-0.0293730498284803,0.010017094944527166,Not significant,
point,Sensor High,0.0685187834877958,0.010017094944527166,Not significant,
point,Sensor High,-0.308310270482113,0.010017094944527166,Not significant,
point,Sensor High,-0.021528820742233,0.010017094944527166,Not significant,
point,Sensor High,0.0818013603907061,0.010017094944527166,Not significant,
point,Sensor High,-0.0456776939387373,0.010017094944527166,Not significant,
point,Sensor High,-0.0502611481274373,0.010017094944527166,Not significant,
point,Sensor High,0.0407538750936283,0.010017094944527166,Not significant,
point,Sensor High,0.0293667626544515,0.010017094944527166,Not significant,
point,Sensor High,0.0324498140662541,0.010017094944527166,Not significant,
point,Sensor High,-0.0347272883503172,0.010017094944527166,Not significant,
point,Sensor High,0.0346192479393945,0.010017094944527166,Not significant,
point,Sensor High,0.024937876431834,0.010017094944527166,Not significant,
point,Sensor High,0.0543885221661389,0.010002264912172603,Not significant,
point,Sensor High,0.0990958617349196,0.010002264912172603,Not significant,
point,Sensor High,-0.0235049041044693,0.009992372576152554,Not significant,
point,Sensor High,0.144318212536791,0.009992372576152554,Not significant,
point,Sensor High,0.0992490217482657,0.009992372576152554,Not significant,
point,Sensor High,-0.0234079487606064,0.009959958178203195,Not significant,
point,Sensor High,0.0544966106898957,0.009959958178203195,Not significant,
point,Sensor High,-0.0220271355597565,0.009959958178203195,Not significant,
point,Sensor High,0.0294274999358197,0.009949587615252808,Not significant,
point,Sensor High,0.0327678482574264,0.009932832158309382,Not significant,
point,Sensor High,0.21135040383132,0.009932832158309382,Not significant,
point,Sensor High,-0.027092717961689,0.009863154359462587,Not significant,
point,Sensor High,0.0301462813147785,0.00986013877088001,Not significant,
point,Sensor High,-0.0606313936566086,0.00986013877088001,Not significant,
point,Sensor High,0.023011887171462,0.009841111620662667,Not significant,
point,Sensor High,-0.0191431409934747,0.009841111620662667,Not significant,
point,Sensor High,-0.0858160271479328,0.009838652339635769,Not significant,
point,Sensor High,0.0242922108214498,0.009838652339635769,Not significant,
point,Sensor High,0.0318030496830163,0.009838652339635769,Not significant,
point,Sensor High,-0.0190372079689659,0.009838652339635769,Not significant,
point,Sensor High,0.0711659210852603,0.009838652339635769,Not significant,
point,Sensor High,-0.0912685151763413,0.009838652339635769,Not significant,
point,Sensor High,0.0229549994232775,0.009838652339635769,Not significant,
point,Sensor High,0.0259079480215097,0.009838652339635769,Not significant,
point,Sensor High,-0.0202655847009674,0.009838652339635769,Not significant,
point,Sensor High,-0.0831609378867736,0.009838652339635769,Not significant,
